title,type,agency_names,abstract,document_number,html_url,pdf_url,publication_date
Special Conditions: Mitsubishi Aircraft Corporation Model MRJ-200 Airplane; Interaction of Systems and Structures,Rule,Transportation Department; Federal Aviation Administration,These special conditions are issued for the Mitsubishi Aircraft Corporation (Mitsubishi) Model MRJ-200 airplane. This airplane will have novel or unusual design features when compared to the state of technology envisioned in the airworthiness standards for transport- category airplanes. These design features are electronic flight-control systems and stability-augmentation systems that may affect the structural performance of the airplane. The applicable airworthiness regulations do not contain adequate or appropriate safety standards for this design feature. These special conditions contain the additional safety standards that the Administrator considers necessary to establish a level of safety equivalent to that established by the existing airworthiness standards., 2018-04850,https://www.federalregister.gov/documents/2018/03/12/2018-04850/special-conditions-mitsubishi-aircraft-corporation-model-mrj-200-airplane-interaction-of-systems-and,https://www.gpo.gov/fdsys/pkg/FR-2018-03-12/pdf/2018-04850.pdf,03/12/2018
Airworthiness Directives; Agusta S.p.A. Helicopters,Rule,Transportation Department; Federal Aviation Administration,We are adopting a new airworthiness directive (AD) for Agusta S.p.A. (Agusta) Model AB412 and AB412 EP helicopters. This AD requires removing each shoulder harness seat belt comfort clip (comfort clip) and inspecting the seat belt shoulder harness. This AD is prompted by a report of a comfort clip interfering with the seat belt inertia reel. The actions of this AD are intended to prevent an unsafe condition on these helicopters., 2018-04872,https://www.federalregister.gov/documents/2018/03/12/2018-04872/airworthiness-directives-agusta-spa-helicopters,https://www.gpo.gov/fdsys/pkg/FR-2018-03-12/pdf/2018-04872.pdf,03/12/2018
Airworthiness Directives; Agusta S.p.A. Helicopters,Rule,Transportation Department; Federal Aviation Administration,We are adopting a new airworthiness directive (AD) for Agusta S.p.A. (Agusta) Model AW189 helicopters. This AD requires inspecting and altering the emergency flotation system (EFS). This AD is prompted by a report of punctured EFS kits. The actions of this AD are intended to prevent an unsafe condition on these helicopters., 2018-04861,https://www.federalregister.gov/documents/2018/03/12/2018-04861/airworthiness-directives-agusta-spa-helicopters,https://www.gpo.gov/fdsys/pkg/FR-2018-03-12/pdf/2018-04861.pdf,03/12/2018
Revisions to Operational Requirements for the Use of Enhanced Flight Vision Systems (EFVS) and to Pilot Compartment View Requirements for Vision Systems; Correcting Amendment,Rule,Transportation Department,"The FAA is correcting a final rule published on December 13, 2016. In that rule, the FAA amended its regulations to allow operators to use an enhanced flight vision system (EFVS) in lieu of natural vision to continue descending from 100 feet above the touchdown zone elevation (TDZE) to the runway and to land on certain straight-in instrument approach procedures (IAPs) under instrument flight rules (IFR). As part of the final rule, the FAA inadvertently removed some regulatory text. This document corrects that error. Additionally, this document corrects the same error in an amendatory instruction of the EFVS final rule to ensure the correction to the regulation is retained when the regulation is subsequently amended on March 13, 2018.", 2018-04888,https://www.federalregister.gov/documents/2018/03/12/2018-04888/revisions-to-operational-requirements-for-the-use-of-enhanced-flight-vision-systems-efvs-and-to,https://www.gpo.gov/fdsys/pkg/FR-2018-03-12/pdf/2018-04888.pdf,03/12/2018
Annual Update to Fee Schedule for the Use of Government Lands by Hydropower Licensees,Rule,Energy Department; Federal Energy Regulatory Commission,"In accordance with the Commission's regulations, the Commission, by its designee, the Executive Director, issues this annual update to the fee schedule in the appendix to the part, which lists per-acre rental fees by county (or other geographic area) for use of government lands by hydropower licensees.", 2018-04835,https://www.federalregister.gov/documents/2018/03/12/2018-04835/annual-update-to-fee-schedule-for-the-use-of-government-lands-by-hydropower-licensees,https://www.gpo.gov/fdsys/pkg/FR-2018-03-12/pdf/2018-04835.pdf,03/12/2018
Civil Monetary Penalty Inflation Adjustments,Rule,Interior Department; Surface Mining Reclamation and Enforcement Office,"Pursuant to the Federal Civil Penalties Inflation Adjustment Act Improvements Act of 2015 (2015 Act), which further amended the Federal Civil Penalties Inflation Adjustment Act of 1990 (1990 Act), and Office of Management and Budget (OMB) guidance, this rule adjusts for inflation the level of civil monetary penalties assessed under the Surface Mining Control and Reclamation Act of 1977 (SMCRA).", 2018-04909,https://www.federalregister.gov/documents/2018/03/12/2018-04909/civil-monetary-penalty-inflation-adjustments,https://www.gpo.gov/fdsys/pkg/FR-2018-03-12/pdf/2018-04909.pdf,03/12/2018
"Drawbridge Operation Regulation; Black River, Port Huron, MI",Rule,Homeland Security Department; Coast Guard,"The Coast Guard is modifying the operating schedule that governs the Military Street Bridge, mile 0.33, the Seventh Street Bridge, mile 0.50, the Tenth Street Bridge, mile 0.94, and the Canadian National Railroad Bridge, mile 1.56, across the Black River at Port Huron, MI. This rule will modify the operating schedules of the bridges by expanding winter hours, and also modifies the operating schedule of all City of Port Huron drawbridges.", 2018-04914,https://www.federalregister.gov/documents/2018/03/12/2018-04914/drawbridge-operation-regulation-black-river-port-huron-mi,https://www.gpo.gov/fdsys/pkg/FR-2018-03-12/pdf/2018-04914.pdf,03/12/2018
Federal Preemption and State Regulation of the Department of Education's Federal Student Loan Programs and Federal Student Loan Servicers,Rule,Education Department,"Recently, several States have enacted regulatory regimes that impose new regulatory requirements on servicers of loans under the William D. Ford Federal Direct Loan Program (Direct Loan Program). States also impose disclosure requirements on loan servicers with respect to loans made under title IV of the Higher Education Act of 1965, as amended (HEA). Finally, State regulations impact Federal Family Education Loan (FFEL) Program servicing. The Department believes such regulation is preempted by Federal law. The Department issues this notice to clarify further the Federal interests in this area.", 2018-04924,https://www.federalregister.gov/documents/2018/03/12/2018-04924/federal-preemption-and-state-regulation-of-the-department-of-educations-federal-student-loan,https://www.gpo.gov/fdsys/pkg/FR-2018-03-12/pdf/2018-04924.pdf,03/12/2018
"Electronic Submission of Certain Servicemembers' Group Life Insurance, Family Servicemembers' Group Life Insurance, and Veterans' Group Life Insurance Forms",Rule,Veterans Affairs Department,"The Department of Veterans Affairs (VA) in this final rule amends its regulations governing the Servicemembers' and Veterans' Group Life Insurance programs to provide that certain Servicemembers' Group Life insurance (SGLI), Family SGLI (FSGLI), and Veterans' Group Life Insurance (VGLI) applications, elections, and beneficiary designations, required by statute to be ``written'' or ``in writing,'' would include those that are digitally or electronically signed and submitted via an agency-approved electronic means. This document adopts as a final rule, with minor changes, the proposed rule published in the Federal Register on September 6, 2017.", 2018-04877,https://www.federalregister.gov/documents/2018/03/12/2018-04877/electronic-submission-of-certain-servicemembers-group-life-insurance-family-servicemembers-group,https://www.gpo.gov/fdsys/pkg/FR-2018-03-12/pdf/2018-04877.pdf,03/12/2018
Revenue Deficiency,Rule,Postal Service,"The Postal Service is amending the Mailing Standards of the United States Postal Service, Domestic Mail Manual (DMM[supreg]) to clarify the Postal Service revenue deficiency policy.", 2018-04890,https://www.federalregister.gov/documents/2018/03/12/2018-04890/revenue-deficiency,https://www.gpo.gov/fdsys/pkg/FR-2018-03-12/pdf/2018-04890.pdf,03/12/2018
Approval and Promulgation of Air Quality Implementation Plans; Virginia; Amendment to Ambient Air Quality Standard for Ozone,Rule,Environmental Protection Agency,"The Environmental Protection Agency (EPA) is taking final action to approve a revision to the Commonwealth of Virginia state implementation plan (SIP). This revision consists of an amendment to Virginia's SIP to incorporate by reference, the most recent federal ambient air quality standard for ozone. EPA is approving this revision in accordance with the requirements of the Clean Air Act (CAA).", 2018-04422,https://www.federalregister.gov/documents/2018/03/12/2018-04422/approval-and-promulgation-of-air-quality-implementation-plans-virginia-amendment-to-ambient-air,https://www.gpo.gov/fdsys/pkg/FR-2018-03-12/pdf/2018-04422.pdf,03/12/2018
"Oil and Natural Gas Sector: Emission Standards for New, Reconstructed, and Modified Sources; Amendments",Rule,Environmental Protection Agency,"This action finalizes amendments of certain requirements that are contained within the final rule titled ``Oil and Natural Gas Sector: Emission Standards for New, Reconstructed, and Modified Sources,'' published in the Federal Register on June 3, 2016 (2016 Rule). The Environmental Protection Agency (EPA) is finalizing amendments of two narrow provisions of the requirements for the collection of fugitive emission components at well sites and compressor stations: Removes the requirement for completion of delayed repair during unscheduled or emergency vent blowdowns, and provides separate monitoring requirements for well sites located on the Alaskan North Slope.", 2018-04431,https://www.federalregister.gov/documents/2018/03/12/2018-04431/oil-and-natural-gas-sector-emission-standards-for-new-reconstructed-and-modified-sources-amendments,https://www.gpo.gov/fdsys/pkg/FR-2018-03-12/pdf/2018-04431.pdf,03/12/2018
